1000,ALG1,223893,9.680468993,2.562253419,ALG2,258230,13.16388337,6.132123913,0.2-IFA,,,,0.3-IFA,,,,ALG3,254807,13.29685771,6.2880407,0.2-DS,,,,0.3-DS,,,,SMKDET,259611,15.53577313,8.531354446,0.2-RS,,,,0.3-RS,,,,SMKRAN,248457,14.86469168,7.853919327,SMKSTREAM,255997,14.78206389,7.73684407
1200,ALG1,233910,9.680468993,2.581428217,ALG2,279023,13.16482307,6.144818481,0.2-IFA,,,,0.3-IFA,,,,ALG3,274512,13.30437989,6.279781418,0.2-DS,,,,0.3-DS,,,,SMKDET,280770,15.63288254,8.635145102,0.2-RS,,,,0.3-RS,,,,SMKRAN,277852,14.95098983,7.968329888,SMKSTREAM,279934,14.79462659,7.730315383
1500,ALG1,274001,9.680468993,2.581276874,ALG2,307404,13.17780754,6.162185746,0.2-IFA,,,,0.3-IFA,,,,ALG3,298203,13.31221154,6.313747302,0.2-DS,,,,0.3-DS,,,,SMKDET,308437,15.74610705,8.771705169,0.2-RS,,,,0.3-RS,,,,SMKRAN,294929,15.03946421,8.045274129,SMKSTREAM,303013,14.80645783,7.756952763
1700,ALG1,284265,9.680468993,2.593312524,ALG2,324629,13.17150967,6.18538318,0.2-IFA,,,,0.3-IFA,,,,ALG3,307716,13.34620429,6.393135801,0.2-DS,,,,0.3-DS,,,,SMKDET,324057,15.80688262,8.841378827,0.2-RS,,,,0.3-RS,,,,SMKRAN,327200,15.11918796,8.172520221,SMKSTREAM,323808,14.81327989,7.773581846
2000,ALG1,298478,9.680468993,2.593237749,ALG2,345003,13.17338914,6.184470489,,,,,,,,,ALG3,328877,13.37642248,6.389923503,,,,,,,,,SMKDET,346928,15.88737333,8.932290428,,,,,,,,,SMKRAN,347196,15.14010104,8.193696013,SMKSTREAM,345093,14.82158898,7.797541858
2500,ALG1,334876,9.680468993,2.613006652,ALG2,377001,13.17535044,6.171633789,,,,,,,,,ALG3,370095,13.40742502,6.421732831,,,,,,,,,SMKDET,379673,15.99362741,9.067034507,,,,,,,,,SMKRAN,374415,15.29812595,8.372306138,SMKSTREAM,374817,14.83289688,7.82522132
3000,ALG1,366879,9.680468993,2.617468823,ALG2,408526,13.17244414,6.181791475,,,,,,,,,ALG3,394068,13.40549511,6.472848487,,,,,,,,,SMKDET,409425,16.08524214,9.18092289,,,,,,,,,SMKRAN,404604,15.4133266,8.503605293,SMKSTREAM,410730,14.84425888,7.855269446
