1000,ALG1,91451,9.903587548,3.121174789,ALG2,109075,13.37945531,6.09689606,0.2-IFA,,,,0.3-IFA,,,,ALG3,106879,13.45629238,6.105821721,0.2-DS,,,,0.3-DS,,,,SMKDET,109352,15.83902149,8.196287958,0.2-RS,,,,0.3-RS,,,,SMKRAN,107487,15.13073954,7.483193796,SMKSTREAM,108596,14.74148109,6.9144826
1200,ALG1,99459.1,9.903587548,2.851342138,ALG2,118183,13.38108409,5.96016736,0.2-IFA,,,,0.3-IFA,,,,ALG3,111643,13.44550139,6.039301877,0.2-DS,,,,0.3-DS,,,,SMKDET,118382,15.93830321,8.317072567,0.2-RS,,,,0.3-RS,,,,SMKRAN,114433,15.22721825,7.5979481,SMKSTREAM,117523,14.7566457,6.963303508
1500,ALG1,109986,9.903587548,2.719781124,ALG2,129568,13.3864262,5.995638325,0.2-IFA,,,,0.3-IFA,,,,ALG3,128307,13.54631521,6.159811834,0.2-DS,,,,0.3-DS,,,,SMKDET,130112,16.04840339,8.442370502,0.2-RS,,,,0.3-RS,,,,SMKRAN,122523,15.40749117,7.799146577,SMKSTREAM,130868,14.77419964,7.009228248
1700,ALG1,116788,9.903587548,3.152565068,ALG2,136192,13.38569333,6.000820642,0.2-IFA,,,,0.3-IFA,,,,ALG3,134051,13.55365087,6.238639029,0.2-DS,,,,0.3-DS,,,,SMKDET,137350,16.11351498,8.522522963,0.2-RS,,,,0.3-RS,,,,SMKRAN,134654,15.42148929,7.82399801,SMKSTREAM,137488,14.78232785,7.03310958
2000,ALG1,127040,9.903587548,3.164673039,ALG2,147191,13.38688378,6.025957757,,,,,,,,,ALG3,144340,13.56902545,6.462514504,,,,,,,,,SMKDET,147458,16.19512271,8.898211223,,,,,,,,,SMKRAN,144021,15.50183858,7.922242929,SMKSTREAM,147810,14.79331399,7.068648888
2500,ALG1,138580,9.903587548,3.16934939,ALG2,161662,13.38708026,6.051206426,,,,,,,,,ALG3,156653,13.57352944,6.325523159,,,,,,,,,SMKDET,162395,16.31038619,9.074608847,,,,,,,,,SMKRAN,159484,15.6157113,8.061411154,SMKSTREAM,161723,14.80863825,7.111707856
3000,ALG1,149561,9.903587548,3.190064743,ALG2,174093,13.38954984,6.073758565,,,,,,,,,ALG3,175194,13.7037742,6.512444936,,,,,,,,,SMKDET,175172,16.39729926,9.171503905,,,,,,,,,SMKRAN,169819,15.7197628,8.17434789,SMKSTREAM,173190,14.81909139,7.189379037
