500,FSA,144.714,11.01753018,9.218913517,0.1-IFA,209.454,12.96342626,11.17141214,0.2-IFA,,,,0.3-IFA,,,,0.1-DS,198.029,13.29722216,11.57092075,0.2-DS,,,,0.3-DS,,,,0.1-RS,205.645,13.92776903,12.21114476,0.2-RS,,,,0.3-RS,,,,Greedy,125.672,14.66840473,12.97076111
700,FSA,156.138,11.01753018,9.219300113,,236.112,12.96342626,11.16692619,,,,,,,,,,251.345,13.31185914,11.59008093,,,,,,,,,,205.645,14.10473394,12.38708501,,,,,,,,,Greedy,159.947,14.66312237,12.97253069
1000,,171.371,11.01753018,9.219478492,,239.92,12.96342626,11.17474557,,,,,,,,,,224.687,13.36566243,11.64418177,,,,,,,,,,255.153,14.20963359,12.50087804,,,,,,,,,,125.672,14.67524321,12.97240755
1200,,194.221,11.01753018,9.219310024,,270.386,12.96342626,11.16410389,,,,,,,,,,289.427,13.4405829,11.71801095,,,,,,,,,,224.687,14.24662197,12.52484996,,,,,,,,,,133.289,14.66776824,12.97167536
1500,,167.563,11.01753018,9.219349666,,285.619,12.96342626,11.17503302,,,,,,,,,,319.893,13.37066928,11.64665184,,,,,,,,,,243.728,14.25092857,12.52972014,,,,,,,,,,137.097,14.66781089,12.97243544
2000,,114.248,11.01753018,9.217881863,,293.235,12.96342626,11.17501479,,,,,,,,,,331.318,13.43905847,11.7212396,,,,,,,,,,243.728,14.30128665,12.59999809,,,,,,,,,,171.371,14.67133213,12.97251676
