10,FSA,6.20,5.37,1.55,0.1-IFA,6.20,7.35,1.45,0.2-IFA,,,,0.3-IFA,,,,0.1-DS,4.46,5.72,1.42,0.2-DS,,,,0.3-DS,,,,0.1-RS,5.52,6.47,1.45,0.2-RS,,,,0.3-RS,,,,Greedy,6.26,17.94,8.40
15,FSA,8.16,5.41,1.43,0.1-IFA,8.16,7.36,1.45,0.2-IFA,,,,0.3-IFA,,,,0.1-DS,6.00,6.12,1.43,0.2-DS,,,,0.3-DS,,,,0.1-RS,8.02,6.53,1.52,0.2-RS,,,,0.3-RS,,,,Greedy,8.99,17.94,8.89
20,FSA,10.02,5.41,1.43,0.1-IFA,10.02,7.36,1.45,0.2-IFA,,,,0.3-IFA,,,,0.1-DS,8.24,6.32,1.43,0.2-DS,,,,0.3-DS,,,,0.1-RS,10.26,6.77,1.53,0.2-RS,,,,0.3-RS,,,,Greedy,10.79,17.94,9.14
25,FSA,12.58,5.41,1.43,0.1-IFA,12.58,7.36,1.45,0.2-IFA,,,,0.3-IFA,,,,0.1-DS,12.34,6.49,1.51,0.2-DS,,,,0.3-DS,,,,0.1-RS,10.11,6.97,1.44,0.2-RS,,,,0.3-RS,,,,Greedy,12.69,17.94,9.28
30,FSA,14.37,5.41,1.44,,14.37,7.36,1.48,,,,,,,,,,12.55,6.70,1.44,,,,,,,,,,13.90,7.15,1.45,,,,,,,,,Greedy,14.35,17.94,9.38
35,FSA,14.51,5.41,1.43,,14.51,7.36,1.45,,,,,,,,,,12.89,6.89,1.45,,,,,,,,,,14.03,7.21,1.46,,,,,,,,,Greedy,14.35,17.94,9.38
40,FSA,15.46,5.41,1.45,,15.46,7.36,1.45,,,,,,,,,,16.69,6.87,1.53,,,,,,,,,,16.63,7.33,1.45,,,,,,,,,Greedy,17.95,17.94,9.52
45,,14.45,5.41,1.43,,14.45,7.36,1.54,,,,,,,,,,16.91,7.04,1.45,,,,,,,,,,19.37,7.46,1.46,,,,,,,,,,19.81,17.94,9.57
50,,16.30,5.41,1.43,,16.30,7.36,1.46,,,,,,,,,,16.12,7.03,1.61,,,,,,,,,,19.57,7.42,1.47,,,,,,,,,,20.85,17.94,9.61
